2800,300,3800,3770,3670,5900,600,5300,3940,3840,6500,1200,6200,7100,4010,7100,1800,7200,4280,4180,8300,2400,8200,4600,4500
3000,380,4000,4470,4170,6100,800,5440,4640,4340,6700,1450,6400,7230,4510,7300,2000,7400,4980,4680,8500,2600,8400,5300,5000
3380,500,4700,5670,4870,6400,1050,5800,5740,5040,7000,1600,6700,7400,5210,7600,2250,7700,5985,5380,8800,2800,8700,6350,5750
3860,600,5350,6570,5670,6700,1200,6100,6740,5840,7300,1800,7000,7550,6010,7900,2400,8000,7080,6180,9100,3100,9000,7400,6500
