2440,350,0,1800,2300,2700,610,0,3650,2600,3670,1500,0,4500,3500,4250,2150,0,5000,3530,6000,2600,0,6500,4100
2727,570,0,2100,2600,3100,690,0,4050,2900,3870,1700,0,5000,3700,5050,2550,0,5300,3730,7800,3100,0,6800,4400
3010,900,0,2450,2900,3300,820,0,4650,3300,4100,2000,0,5400,4200,5400,2850,0,5600,4200,8500,3600,0,7400,4900
3577,980,0,2600,3300,3600,980,0,5150,3600,4300,2350,0,5700,4600,6200,3150,0,6000,4630,11100,4000,0,7800,5100
